58,48,10,2019-10-28 19:18:17
59,48,11,2019-10-28 19:18:17
59,49,10,2019-10-28 19:18:17
62,51,11,2019-10-28 19:18:17
62,52,10,2019-10-28 19:18:17
62,53,9,2019-10-28 19:18:17
63,53,10,2019-10-28 19:18:17
63,54,9,2019-10-28 19:18:17
63,55,8,2019-10-28 19:18:17
63,56,7,2019-10-28 19:18:17
63,57,6,2019-10-28 19:18:17
63,58,5,2019-10-28 19:18:17
63,59,4,2019-10-28 19:18:17
64,59,5,2019-10-28 19:18:17
65,59,6,2019-10-28 19:18:17
0,2,-2,2019-10-28 16:18:46
0,3,-3,2019-10-28 16:18:47
0,4,-4,2019-10-28 16:18:47
0,5,-5,2019-10-28 16:18:47
0,6,-6,2019-10-28 16:18:47
0,7,-7,2019-10-28 16:18:47
0,8,-8,2019-10-28 16:18:47
1,8,-7,2019-10-28 16:18:47
1,9,-8,2019-10-28 16:18:47
1,10,-9,2019-10-28 16:18:47
1,11,-10,2019-10-28 16:18:47
1,12,-11,2019-10-28 16:18:47
1,13,-12,2019-10-28 16:18:47
1,14,-13,2019-10-28 16:18:47
1,15,-14,2019-10-28 16:18:47
2,15,-13,2019-10-28 16:18:47
2,16,-14,2019-10-28 16:18:47
2,17,-15,2019-10-28 16:18:47
3,17,-14,2019-10-28 16:18:47
4,17,-13,2019-10-28 16:18:47
4,18,-14,2019-10-28 16:18:47
5,18,-13,2019-10-28 16:18:47
5,19,-14,2019-10-28 16:18:47
6,20,-14,2019-10-28 16:18:47
6,21,-15,2019-10-28 16:18:47
7,21,-14,2019-10-28 16:18:47
8,21,-13,2019-10-28 16:18:47
9,21,-12,2019-10-28 16:18:47
9,22,-13,2019-10-28 16:18:47
10,22,-12,2019-10-28 16:18:47
11,22,-11,2019-10-28 16:18:47
12,22,-10,2019-10-28 16:18:47
13,22,-9,2019-10-28 16:18:47
14,22,-8,2019-10-28 16:18:47
15,22,-7,2019-10-28 16:18:48
15,23,-8,2019-10-28 16:18:48
16,23,-7,2019-10-28 16:18:48
17,23,-6,2019-10-28 16:18:48
18,23,-5,2019-10-28 16:18:48
19,23,-4,2019-10-28 16:18:48
20,23,-3,2019-10-28 16:18:48
21,23,-2,2019-10-28 16:18:48
22,23,-1,2019-10-28 16:18:48
23,23,0,2019-10-28 16:18:48
24,23,1,2019-10-28 16:18:48
25,23,2,2019-10-28 16:18:48
26,23,3,2019-10-28 16:18:48
26,24,2,2019-10-28 16:18:48
27,24,3,2019-10-28 16:18:48
28,24,4,2019-10-28 16:18:48
28,25,3,2019-10-28 16:18:48
29,25,4,2019-10-28 16:18:48
29,26,3,2019-10-28 16:18:48
30,26,4,2019-10-28 16:18:48
31,26,5,2019-10-28 16:18:48
32,26,6,2019-10-28 16:18:48
33,26,7,2019-10-28 16:18:48
34,26,8,2019-10-28 16:18:48
35,26,9,2019-10-28 16:18:48
36,26,10,2019-10-28 16:18:48
36,27,9,2019-10-28 16:18:48
37,27,10,2019-10-28 16:18:48
37,28,9,2019-10-28 16:18:48
38,28,10,2019-10-28 16:18:48
39,28,11,2019-10-28 16:18:48
40,28,12,2019-10-28 16:18:48
40,29,11,2019-10-28 16:18:48
40,30,10,2019-10-28 16:18:48
40,31,9,2019-10-28 16:18:49
40,32,8,2019-10-28 16:18:49
40,33,7,2019-10-28 16:18:49
40,34,6,2019-10-28 16:18:49
40,35,5,2019-10-28 16:18:49
41,35,6,2019-10-28 16:18:49
42,35,7,2019-10-28 16:18:49
42,36,6,2019-10-28 16:18:49
43,36,7,2019-10-28 16:18:49
